<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.09.28	18:47:00	0.96468	0.96545	0.96459	0.96532	165	0	0
2022.09.28	18:48:00	0.96530	0.96601	0.96520	0.96598	232	0	1
2022.09.28	18:49:00	0.96599	0.96655	0.96597	0.96645	270	0	1
2022.09.28	18:50:00	0.96642	0.96742	0.96634	0.96723	271	0	1
2022.09.28	18:51:00	0.96717	0.96733	0.96687	0.96717	255	0	1
2022.09.28	18:52:00	0.96718	0.96779	0.96705	0.96770	227	0	0
2022.09.28	18:53:00	0.96767	0.96847	0.96765	0.96802	258	0	1
2022.09.28	18:54:00	0.96802	0.96844	0.96766	0.96823	220	0	1
2022.09.28	18:55:00	0.96822	0.96852	0.96822	0.96839	149	0	1
2022.09.28	18:56:00	0.96839	0.96883	0.96822	0.96858	168	0	0
2022.09.28	18:57:00	0.96858	0.96863	0.96786	0.96786	138	0	0
2022.09.28	18:58:00	0.96787	0.96810	0.96762	0.96799	198	0	1
2022.09.28	18:59:00	0.96802	0.96829	0.96787	0.96791	137	0	1
2022.09.28	19:00:00	0.96796	0.96895	0.96787	0.96895	155	0	1
2022.09.28	19:01:00	0.96895	0.96896	0.96840	0.96864	248	0	1
2022.09.28	19:02:00	0.96863	0.96970	0.96860	0.96949	333	0	1
2022.09.28	19:03:00	0.96949	0.97046	0.96947	0.97007	262	0	0
2022.09.28	19:04:00	0.97008	0.97042	0.96998	0.97008	255	0	1
2022.09.28	19:05:00	0.97014	0.97018	0.96905	0.96947	259	0	1
2022.09.28	19:06:00	0.96950	0.96978	0.96928	0.96944	222	0	1
2022.09.28	19:07:00	0.96943	0.96992	0.96940	0.96992	210	0	1
2022.09.28	19:08:00	0.96995	0.96996	0.96931	0.96973	184	0	1
2022.09.28	19:09:00	0.96968	0.96983	0.96939	0.96940	137	0	1
2022.09.28	19:10:00	0.96940	0.96974	0.96933	0.96964	170	0	1
2022.09.28	19:11:00	0.96962	0.96978	0.96950	0.96974	175	0	1
2022.09.28	19:12:00	0.96974	0.97044	0.96969	0.97038	198	0	1
2022.09.28	19:13:00	0.97041	0.97041	0.96985	0.97013	186	0	1
2022.09.28	19:14:00	0.97008	0.97081	0.97006	0.97035	180	0	1
2022.09.28	19:15:00	0.97035	0.97046	0.96982	0.96982	170	0	0
2022.09.28	19:16:00	0.96982	0.97014	0.96982	0.97011	118	0	1
2022.09.28	19:17:00	0.97012	0.97012	0.96972	0.96972	148	0	1
2022.09.28	19:18:00	0.96971	0.96998	0.96956	0.96965	133	0	1
2022.09.28	19:19:00	0.96962	0.96981	0.96949	0.96981	125	0	1
2022.09.28	19:20:00	0.96981	0.96990	0.96950	0.96966	126	0	1
2022.09.28	19:21:00	0.96966	0.96992	0.96966	0.96975	120	0	1
2022.09.28	19:22:00	0.96974	0.96976	0.96955	0.96956	111	0	1
2022.09.28	19:23:00	0.96956	0.96959	0.96934	0.96943	126	0	1
2022.09.28	19:24:00	0.96945	0.96951	0.96918	0.96918	113	0	1
2022.09.28	19:25:00	0.96917	0.96950	0.96916	0.96936	155	0	1
2022.09.28	19:26:00	0.96936	0.96940	0.96920	0.96926	125	0	1
2022.09.28	19:27:00	0.96923	0.96924	0.96851	0.96851	167	0	0
2022.09.28	19:28:00	0.96851	0.96858	0.96825	0.96855	204	0	1
2022.09.28	19:29:00	0.96855	0.96855	0.96811	0.96826	139	0	1
2022.09.28	19:30:00	0.96827	0.96861	0.96825	0.96845	149	0	1
2022.09.28	19:31:00	0.96846	0.96880	0.96840	0.96846	154	0	1
2022.09.28	19:32:00	0.96846	0.96860	0.96836	0.96839	146	0	1
2022.09.28	19:33:00	0.96840	0.96845	0.96813	0.96839	129	0	1
2022.09.28	19:34:00	0.96848	0.96880	0.96829	0.96874	130	0	1
2022.09.28	19:35:00	0.96873	0.96990	0.96864	0.96986	221	0	0
2022.09.28	19:36:00	0.96990	0.97000	0.96957	0.96986	114	0	1
2022.09.28	19:37:00	0.96987	0.96995	0.96929	0.96947	92	0	1
2022.09.28	19:38:00	0.96950	0.96950	0.96907	0.96911	109	0	1
2022.09.28	19:39:00	0.96911	0.96919	0.96842	0.96846	111	0	1
2022.09.28	19:40:00	0.96851	0.96880	0.96851	0.96871	84	0	1
2022.09.28	19:41:00	0.96871	0.96910	0.96859	0.96910	127	0	1
2022.09.28	19:42:00	0.96910	0.96921	0.96889	0.96910	193	0	1
2022.09.28	19:43:00	0.96911	0.96913	0.96884	0.96911	154	0	1
2022.09.28	19:44:00	0.96905	0.96945	0.96905	0.96945	183	0	1
2022.09.28	19:45:00	0.96945	0.96999	0.96934	0.96984	230	0	1
2022.09.28	19:46:00	0.96988	0.96996	0.96943	0.96950	157	0	1
2022.09.28	19:47:00	0.96950	0.96986	0.96946	0.96967	154	0	1
2022.09.28	19:48:00	0.96968	0.96992	0.96948	0.96991	138	0	1
2022.09.28	19:49:00	0.96991	0.96992	0.96943	0.96967	159	0	1
2022.09.28	19:50:00	0.96967	0.96991	0.96944	0.96945	177	0	1
2022.09.28	19:51:00	0.96945	0.96978	0.96940	0.96972	174	0	1
2022.09.28	19:52:00	0.96977	0.97036	0.96977	0.97034	149	0	1
2022.09.28	19:53:00	0.97034	0.97035	0.96996	0.97000	171	0	1
2022.09.28	19:54:00	0.96998	0.97035	0.96998	0.97031	178	0	1
2022.09.28	19:55:00	0.97031	0.97066	0.97026	0.97060	174	0	1
2022.09.28	19:56:00	0.97060	0.97070	0.97048	0.97065	146	0	0
2022.09.28	19:57:00	0.97066	0.97073	0.96996	0.97002	173	0	1
2022.09.28	19:58:00	0.97001	0.97052	0.97001	0.97047	165	0	1
2022.09.28	19:59:00	0.97046	0.97048	0.97015	0.97022	125	0	1
2022.09.28	20:00:00	0.97022	0.97056	0.97008	0.97033	204	0	1
2022.09.28	20:01:00	0.97032	0.97062	0.97010	0.97047	165	0	1
2022.09.28	20:02:00	0.97045	0.97062	0.97022	0.97030	267	0	1
2022.09.28	20:03:00	0.97029	0.97080	0.97025	0.97078	178	0	1
2022.09.28	20:04:00	0.97078	0.97182	0.97078	0.97174	219	0	0
2022.09.28	20:05:00	0.97174	0.97264	0.97172	0.97249	298	0	1
2022.09.28	20:06:00	0.97249	0.97260	0.97206	0.97250	258	0	1
2022.09.28	20:07:00	0.97250	0.97261	0.97218	0.97219	172	0	1
2022.09.28	20:08:00	0.97218	0.97240	0.97216	0.97221	140	0	1
2022.09.28	20:09:00	0.97220	0.97236	0.97180	0.97216	191	0	1
2022.09.28	20:10:00	0.97221	0.97236	0.97197	0.97231	165	0	1
2022.09.28	20:11:00	0.97233	0.97233	0.97187	0.97191	193	0	1
2022.09.28	20:12:00	0.97192	0.97197	0.97173	0.97176	155	0	1
2022.09.28	20:13:00	0.97179	0.97209	0.97168	0.97204	158	0	1
2022.09.28	20:14:00	0.97207	0.97250	0.97200	0.97250	126	0	1
2022.09.28	20:15:00	0.97247	0.97262	0.97226	0.97236	162	0	1
2022.09.28	20:16:00	0.97235	0.97260	0.97228	0.97258	145	0	1
2022.09.28	20:17:00	0.97258	0.97273	0.97249	0.97271	212	0	1
2022.09.28	20:18:00	0.97271	0.97289	0.97271	0.97281	151	0	1
2022.09.28	20:19:00	0.97281	0.97342	0.97278	0.97338	147	0	1
2022.09.28	20:20:00	0.97339	0.97359	0.97318	0.97354	230	0	1
2022.09.28	20:21:00	0.97352	0.97397	0.97347	0.97394	209	0	1
2022.09.28	20:22:00	0.97394	0.97424	0.97372	0.97379	168	0	1
2022.09.28	20:23:00	0.97379	0.97419	0.97379	0.97419	178	0	1
2022.09.28	20:24:00	0.97418	0.97445	0.97411	0.97443	166	0	1
2022.09.28	20:25:00	0.97445	0.97466	0.97337	0.97338	178	0	0
2022.09.28	20:26:00	0.97340	0.97360	0.97325	0.97342	206	0	1
2022.09.28	20:27:00	0.97346	0.97389	0.97346	0.97369	175	0	1
2022.09.28	20:28:00	0.97369	0.97370	0.97320	0.97350	181	0	1
2022.09.28	20:29:00	0.97351	0.97353	0.97317	0.97342	192	0	1
2022.09.28	20:30:00	0.97343	0.97354	0.97324	0.97335	171	0	1
2022.09.28	20:31:00	0.97335	0.97366	0.97335	0.97363	127	0	1
2022.09.28	20:32:00	0.97363	0.97376	0.97335	0.97353	158	0	1
2022.09.28	20:33:00	0.97350	0.97414	0.97327	0.97399	153	0	1
2022.09.28	20:34:00	0.97399	0.97418	0.97387	0.97411	168	0	1
2022.09.28	20:35:00	0.97411	0.97415	0.97373	0.97390	147	0	1
2022.09.28	20:36:00	0.97393	0.97397	0.97361	0.97393	127	0	1
2022.09.28	20:37:00	0.97394	0.97424	0.97391	0.97418	111	0	1
2022.09.28	20:38:00	0.97417	0.97424	0.97403	0.97424	92	0	1
2022.09.28	20:39:00	0.97424	0.97424	0.97378	0.97378	76	0	1
2022.09.28	20:40:00	0.97379	0.97390	0.97373	0.97389	102	0	1
2022.09.28	20:41:00	0.97389	0.97391	0.97368	0.97372	43	0	1
2022.09.28	20:42:00	0.97373	0.97408	0.97372	0.97398	103	0	1
2022.09.28	20:43:00	0.97398	0.97412	0.97381	0.97383	90	0	1
2022.09.28	20:44:00	0.97384	0.97400	0.97368	0.97377	75	0	1
2022.09.28	20:45:00	0.97376	0.97384	0.97343	0.97353	146	0	1
2022.09.28	20:46:00	0.97353	0.97359	0.97332	0.97334	163	0	1
2022.09.28	20:47:00	0.97335	0.97340	0.97296	0.97297	151	0	1
2022.09.28	20:48:00	0.97299	0.97320	0.97291	0.97293	135	0	1
2022.09.28	20:49:00	0.97293	0.97313	0.97283	0.97289	112	0	1
2022.09.28	20:50:00	0.97292	0.97299	0.97282	0.97282	129	0	1
2022.09.28	20:51:00	0.97283	0.97307	0.97279	0.97280	122	0	1
2022.09.28	20:52:00	0.97280	0.97293	0.97277	0.97282	92	0	1
2022.09.28	20:53:00	0.97282	0.97286	0.97274	0.97279	65	0	1
2022.09.28	20:54:00	0.97279	0.97283	0.97264	0.97279	65	0	1
2022.09.28	20:55:00	0.97278	0.97279	0.97271	0.97272	93	0	1
2022.09.28	20:56:00	0.97273	0.97281	0.97258	0.97259	117	0	1
2022.09.28	20:57:00	0.97256	0.97295	0.97253	0.97294	73	0	1
2022.09.28	20:58:00	0.97294	0.97333	0.97282	0.97331	153	0	1
2022.09.28	20:59:00	0.97333	0.97338	0.97300	0.97307	123	0	1
2022.09.28	21:00:00	0.97307	0.97318	0.97282	0.97283	138	0	1
2022.09.28	21:01:00	0.97283	0.97286	0.97270	0.97272	122	0	1
2022.09.28	21:02:00	0.97271	0.97273	0.97246	0.97248	86	0	1
2022.09.28	21:03:00	0.97251	0.97253	0.97235	0.97251	130	0	1
2022.09.28	21:04:00	0.97250	0.97254	0.97242	0.97248	108	0	1
2022.09.28	21:05:00	0.97247	0.97308	0.97238	0.97306	101	0	1
2022.09.28	21:06:00	0.97306	0.97307	0.97267	0.97268	100	0	1
2022.09.28	21:07:00	0.97268	0.97271	0.97257	0.97258	70	0	1
2022.09.28	21:08:00	0.97258	0.97263	0.97244	0.97245	52	0	1
2022.09.28	21:09:00	0.97245	0.97259	0.97242	0.97248	72	0	1
2022.09.28	21:10:00	0.97248	0.97258	0.97236	0.97258	76	0	1
2022.09.28	21:11:00	0.97256	0.97279	0.97247	0.97273	85	0	1
2022.09.28	21:12:00	0.97273	0.97278	0.97267	0.97274	60	0	1
2022.09.28	21:13:00	0.97274	0.97302	0.97269	0.97300	73	0	1
2022.09.28	21:14:00	0.97298	0.97307	0.97283	0.97294	80	0	1
2022.09.28	21:15:00	0.97294	0.97313	0.97283	0.97298	133	0	1
2022.09.28	21:16:00	0.97299	0.97318	0.97293	0.97313	71	0	1
2022.09.28	21:17:00	0.97313	0.97316	0.97298	0.97298	83	0	1
2022.09.28	21:18:00	0.97298	0.97310	0.97292	0.97303	52	0	1
2022.09.28	21:19:00	0.97303	0.97311	0.97288	0.97311	63	0	0
2022.09.28	21:20:00	0.97311	0.97311	0.97293	0.97299	59	0	1
2022.09.28	21:21:00	0.97299	0.97334	0.97299	0.97334	73	0	0
2022.09.28	21:22:00	0.97334	0.97338	0.97323	0.97325	100	0	0
2022.09.28	21:23:00	0.97325	0.97330	0.97312	0.97313	73	0	1
2022.09.28	21:24:00	0.97313	0.97313	0.97277	0.97279	79	0	1
2022.09.28	21:25:00	0.97279	0.97283	0.97258	0.97264	78	0	1
2022.09.28	21:26:00	0.97264	0.97271	0.97257	0.97264	77	0	1
2022.09.28	21:27:00	0.97267	0.97320	0.97267	0.97319	102	0	1
2022.09.28	21:28:00	0.97318	0.97318	0.97287	0.97299	84	0	1
2022.09.28	21:29:00	0.97300	0.97305	0.97282	0.97299	69	0	1
2022.09.28	21:30:00	0.97301	0.97316	0.97301	0.97314	92	0	1
2022.09.28	21:31:00	0.97313	0.97331	0.97309	0.97325	94	0	1
2022.09.28	21:32:00	0.97322	0.97329	0.97316	0.97329	78	0	1
2022.09.28	21:33:00	0.97331	0.97338	0.97305	0.97309	115	0	1
2022.09.28	21:34:00	0.97310	0.97332	0.97310	0.97324	100	0	1
2022.09.28	21:35:00	0.97324	0.97356	0.97323	0.97351	124	0	1
2022.09.28	21:36:00	0.97350	0.97368	0.97350	0.97366	82	0	1
2022.09.28	21:37:00	0.97367	0.97367	0.97348	0.97350	97	0	1
2022.09.28	21:38:00	0.97352	0.97377	0.97352	0.97368	97	0	1
2022.09.28	21:39:00	0.97368	0.97381	0.97360	0.97373	95	0	1
2022.09.28	21:40:00	0.97376	0.97379	0.97358	0.97358	117	0	1
2022.09.28	21:41:00	0.97359	0.97370	0.97334	0.97334	141	0	1
2022.09.28	21:42:00	0.97334	0.97334	0.97295	0.97295	111	0	1
2022.09.28	21:43:00	0.97297	0.97312	0.97292	0.97311	78	0	1
2022.09.28	21:44:00	0.97311	0.97373	0.97309	0.97373	126	0	1
2022.09.28	21:45:00	0.97374	0.97400	0.97373	0.97395	113	0	1
2022.09.28	21:46:00	0.97396	0.97408	0.97389	0.97407	101	0	1
2022.09.28	21:47:00	0.97407	0.97423	0.97391	0.97423	89	0	1
2022.09.28	21:48:00	0.97423	0.97423	0.97392	0.97408	124	0	1
2022.09.28	21:49:00	0.97408	0.97445	0.97401	0.97444	101	0	1
2022.09.28	21:50:00	0.97446	0.97471	0.97442	0.97443	146	0	1
2022.09.28	21:51:00	0.97443	0.97509	0.97443	0.97507	144	0	1
2022.09.28	21:52:00	0.97504	0.97504	0.97460	0.97467	153	0	1
2022.09.28	21:53:00	0.97464	0.97478	0.97438	0.97438	100	0	1
2022.09.28	21:54:00	0.97438	0.97467	0.97427	0.97458	158	0	1
2022.09.28	21:55:00	0.97460	0.97460	0.97422	0.97422	160	0	1
2022.09.28	21:56:00	0.97419	0.97477	0.97417	0.97453	99	0	1
2022.09.28	21:57:00	0.97452	0.97457	0.97412	0.97418	164	0	1
2022.09.28	21:58:00	0.97418	0.97427	0.97415	0.97422	104	0	1
2022.09.28	21:59:00	0.97425	0.97460	0.97421	0.97447	161	0	1
2022.09.28	22:00:00	0.97447	0.97447	0.97390	0.97390	181	0	1
2022.09.28	22:01:00	0.97390	0.97402	0.97383	0.97388	215	0	1
2022.09.28	22:02:00	0.97390	0.97426	0.97390	0.97426	200	0	1
2022.09.28	22:03:00	0.97427	0.97427	0.97390	0.97410	186	0	1
2022.09.28	22:04:00	0.97413	0.97420	0.97395	0.97395	137	0	1
2022.09.28	22:05:00	0.97395	0.97395	0.97374	0.97376	129	0	1
2022.09.28	22:06:00	0.97375	0.97397	0.97375	0.97396	158	0	1
2022.09.28	22:07:00	0.97391	0.97391	0.97374	0.97384	90	0	1
2022.09.28	22:08:00	0.97384	0.97389	0.97375	0.97382	89	0	1
2022.09.28	22:09:00	0.97382	0.97392	0.97368	0.97374	94	0	1
2022.09.28	22:10:00	0.97376	0.97389	0.97373	0.97386	97	0	1
2022.09.28	22:11:00	0.97383	0.97427	0.97380	0.97419	159	0	1
2022.09.28	22:12:00	0.97420	0.97436	0.97411	0.97417	111	0	1
2022.09.28	22:13:00	0.97416	0.97417	0.97366	0.97366	95	0	1
2022.09.28	22:14:00	0.97367	0.97370	0.97329	0.97350	166	0	1
2022.09.28	22:15:00	0.97351	0.97354	0.97332	0.97338	131	0	1
2022.09.28	22:16:00	0.97339	0.97363	0.97330	0.97338	124	0	1
2022.09.28	22:17:00	0.97337	0.97342	0.97318	0.97323	130	0	1
2022.09.28	22:18:00	0.97323	0.97332	0.97298	0.97311	90	0	1
2022.09.28	22:19:00	0.97309	0.97321	0.97299	0.97305	97	0	1
2022.09.28	22:20:00	0.97307	0.97322	0.97303	0.97305	85	0	1
2022.09.28	22:21:00	0.97306	0.97336	0.97301	0.97333	79	0	1
2022.09.28	22:22:00	0.97331	0.97333	0.97313	0.97326	90	0	1
2022.09.28	22:23:00	0.97323	0.97327	0.97308	0.97308	107	0	1
2022.09.28	22:24:00	0.97311	0.97319	0.97285	0.97287	89	0	0
2022.09.28	22:25:00	0.97287	0.97314	0.97287	0.97308	104	0	1
2022.09.28	22:26:00	0.97308	0.97312	0.97278	0.97287	109	0	1
2022.09.28	22:27:00	0.97288	0.97298	0.97277	0.97287	97	0	1
2022.09.28	22:28:00	0.97287	0.97297	0.97279	0.97287	138	0	1
2022.09.28	22:29:00	0.97288	0.97289	0.97240	0.97249	128	0	1
2022.09.28	22:30:00	0.97248	0.97252	0.97215	0.97247	124	0	1
2022.09.28	22:31:00	0.97248	0.97278	0.97235	0.97278	100	0	1
2022.09.28	22:32:00	0.97278	0.97282	0.97254	0.97258	61	0	1
2022.09.28	22:33:00	0.97258	0.97272	0.97233	0.97233	120	0	0
2022.09.28	22:34:00	0.97233	0.97256	0.97233	0.97252	50	0	1
2022.09.28	22:35:00	0.97252	0.97259	0.97241	0.97256	86	0	1
2022.09.28	22:36:00	0.97257	0.97263	0.97246	0.97246	60	0	1
2022.09.28	22:37:00	0.97246	0.97266	0.97243	0.97254	88	0	1
2022.09.28	22:38:00	0.97254	0.97276	0.97254	0.97270	82	0	1
2022.09.28	22:39:00	0.97271	0.97284	0.97266	0.97271	82	0	1
2022.09.28	22:40:00	0.97270	0.97279	0.97266	0.97274	115	0	1
2022.09.28	22:41:00	0.97273	0.97284	0.97273	0.97283	98	0	1
2022.09.28	22:42:00	0.97283	0.97299	0.97276	0.97299	53	0	1
2022.09.28	22:43:00	0.97299	0.97300	0.97285	0.97286	48	0	1
2022.09.28	22:44:00	0.97285	0.97293	0.97283	0.97291	77	0	1
2022.09.28	22:45:00	0.97293	0.97299	0.97288	0.97293	88	0	1
2022.09.28	22:46:00	0.97294	0.97306	0.97293	0.97305	32	0	1
2022.09.28	22:47:00	0.97303	0.97315	0.97302	0.97312	34	0	1
2022.09.28	22:48:00	0.97312	0.97341	0.97311	0.97338	50	0	1
2022.09.28	22:49:00	0.97338	0.97347	0.97319	0.97323	91	0	1
2022.09.28	22:50:00	0.97322	0.97332	0.97314	0.97331	103	0	1
2022.09.28	22:51:00	0.97331	0.97332	0.97322	0.97327	30	0	1
2022.09.28	22:52:00	0.97327	0.97340	0.97327	0.97329	47	0	1
2022.09.28	22:53:00	0.97327	0.97351	0.97325	0.97347	50	0	1
2022.09.28	22:54:00	0.97346	0.97349	0.97339	0.97348	53	0	1
2022.09.28	22:55:00	0.97352	0.97362	0.97348	0.97349	68	0	1
2022.09.28	22:56:00	0.97346	0.97358	0.97345	0.97353	76	0	1
2022.09.28	22:57:00	0.97353	0.97362	0.97349	0.97362	92	0	1
2022.09.28	22:58:00	0.97363	0.97369	0.97356	0.97369	104	0	1
2022.09.28	22:59:00	0.97369	0.97369	0.97311	0.97323	98	0	1
2022.09.28	23:00:00	0.97323	0.97326	0.97301	0.97311	78	0	1
2022.09.28	23:01:00	0.97310	0.97359	0.97310	0.97332	93	0	3
2022.09.28	23:02:00	0.97334	0.97334	0.97304	0.97305	82	0	3
2022.09.28	23:03:00	0.97304	0.97307	0.97288	0.97294	133	0	3
2022.09.28	23:04:00	0.97294	0.97315	0.97289	0.97295	109	0	3
2022.09.28	23:05:00	0.97296	0.97298	0.97289	0.97291	53	0	3
2022.09.28	23:06:00	0.97291	0.97307	0.97291	0.97302	35	0	3
2022.09.28	23:07:00	0.97303	0.97321	0.97299	0.97320	40	0	3
2022.09.28	23:08:00	0.97320	0.97320	0.97305	0.97311	42	0	3
2022.09.28	23:09:00	0.97309	0.97317	0.97295	0.97301	53	0	3
2022.09.28	23:10:00	0.97301	0.97311	0.97298	0.97309	44	0	3
2022.09.28	23:11:00	0.97308	0.97321	0.97308	0.97321	25	0	3
2022.09.28	23:12:00	0.97321	0.97322	0.97314	0.97321	42	0	3
2022.09.28	23:13:00	0.97322	0.97322	0.97319	0.97321	11	0	3
2022.09.28	23:14:00	0.97321	0.97335	0.97319	0.97327	28	0	3
2022.09.28	23:15:00	0.97327	0.97328	0.97310	0.97322	77	0	3
2022.09.28	23:16:00	0.97321	0.97353	0.97315	0.97348	76	0	3
2022.09.28	23:17:00	0.97350	0.97354	0.97345	0.97349	30	0	3
2022.09.28	23:18:00	0.97349	0.97349	0.97343	0.97343	12	0	3
2022.09.28	23:19:00	0.97344	0.97348	0.97340	0.97348	15	0	3
2022.09.28	23:20:00	0.97348	0.97348	0.97322	0.97324	42	0	3
2022.09.28	23:21:00	0.97324	0.97346	0.97319	0.97324	39	0	3
2022.09.28	23:22:00	0.97323	0.97323	0.97304	0.97304	44	0	3
2022.09.28	23:23:00	0.97304	0.97305	0.97299	0.97299	5	0	3
2022.09.28	23:24:00	0.97299	0.97299	0.97290	0.97291	9	0	3
2022.09.28	23:25:00	0.97291	0.97311	0.97291	0.97311	15	0	3
2022.09.28	23:26:00	0.97315	0.97331	0.97314	0.97330	18	0	3
2022.09.28	23:27:00	0.97335	0.97346	0.97333	0.97346	16	0	3
2022.09.28	23:28:00	0.97346	0.97346	0.97332	0.97339	20	0	3
2022.09.28	23:29:00	0.97339	0.97345	0.97329	0.97330	38	0	3
2022.09.28	23:30:00	0.97328	0.97356	0.97328	0.97347	42	0	1
2022.09.28	23:31:00	0.97347	0.97358	0.97339	0.97355	46	0	3
2022.09.28	23:32:00	0.97353	0.97354	0.97346	0.97352	25	0	3
2022.09.28	23:33:00	0.97353	0.97358	0.97352	0.97354	18	0	9
2022.09.28	23:34:00	0.97354	0.97359	0.97350	0.97359	45	0	3
2022.09.28	23:35:00	0.97359	0.97377	0.97359	0.97375	12	0	3
2022.09.28	23:36:00	0.97376	0.97382	0.97372	0.97382	19	0	3
2022.09.28	23:37:00	0.97377	0.97380	0.97376	0.97377	9	0	3
2022.09.28	23:38:00	0.97377	0.97382	0.97373	0.97375	23	0	3
2022.09.28	23:39:00	0.97373	0.97375	0.97372	0.97372	25	0	3
2022.09.28	23:40:00	0.97372	0.97381	0.97356	0.97358	16	0	3
2022.09.28	23:41:00	0.97357	0.97357	0.97344	0.97347	45	0	3
2022.09.28	23:42:00	0.97347	0.97357	0.97336	0.97336	28	0	3
2022.09.28	23:43:00	0.97336	0.97359	0.97336	0.97352	47	0	3
2022.09.28	23:44:00	0.97354	0.97354	0.97335	0.97345	65	0	3
2022.09.28	23:45:00	0.97344	0.97352	0.97336	0.97351	85	0	3
2022.09.28	23:46:00	0.97350	0.97352	0.97336	0.97339	45	0	3
2022.09.28	23:47:00	0.97338	0.97343	0.97324	0.97326	31	0	3
2022.09.28	23:48:00	0.97326	0.97336	0.97324	0.97330	33	0	3
2022.09.28	23:49:00	0.97330	0.97343	0.97329	0.97339	35	0	3
2022.09.28	23:50:00	0.97337	0.97344	0.97326	0.97326	25	0	3
2022.09.28	23:51:00	0.97326	0.97331	0.97324	0.97326	43	0	7
2022.09.28	23:52:00	0.97327	0.97347	0.97326	0.97338	33	0	8
2022.09.28	23:53:00	0.97337	0.97352	0.97333	0.97351	34	0	7
2022.09.28	23:54:00	0.97351	0.97362	0.97342	0.97343	23	0	3
2022.09.28	23:55:00	0.97342	0.97347	0.97333	0.97335	38	0	3
2022.09.28	23:56:00	0.97335	0.97349	0.97335	0.97341	25	0	9
2022.09.28	23:57:00	0.97341	0.97365	0.97333	0.97359	41	0	10
2022.09.28	23:58:00	0.97359	0.97374	0.97357	0.97374	64	0	12
2022.09.28	23:59:00	0.97361	0.97372	0.97344	0.97347	96	0	15
2022.09.29	00:00:00	0.97315	0.97315	0.97315	0.97315	1	0	65
2022.09.29	00:01:00	0.97315	0.97315	0.97314	0.97315	3	0	58
2022.09.29	00:02:00	0.97315	0.97315	0.97312	0.97315	5	0	58
2022.09.29	00:03:00	0.97325	0.97325	0.97315	0.97315	2	0	65
2022.09.29	00:04:00	0.97315	0.97318	0.97315	0.97318	4	0	65
2022.09.29	00:05:00	0.97321	0.97321	0.97317	0.97317	3	0	65
2022.09.29	00:06:00	0.97315	0.97331	0.97315	0.97315	3	0	41
2022.09.29	00:07:00	0.97320	0.97325	0.97320	0.97325	2	0	53
2022.09.29	00:08:00	0.97322	0.97325	0.97321	0.97323	5	0	53
2022.09.29	00:09:00	0.97330	0.97331	0.97318	0.97331	3	0	41
2022.09.29	00:10:00	0.97318	0.97318	0.97318	0.97318	1	0	65
2022.09.29	00:11:00	0.97305	0.97324	0.97305	0.97324	5	0	65
2022.09.29	00:12:00	0.97309	0.97321	0.97309	0.97321	2	0	65
2022.09.29	00:13:00	0.97322	0.97322	0.97322	0.97322	1	0	65
2022.09.29	00:14:00	0.97318	0.97347	0.97318	0.97347	6	0	35
2022.09.29	00:15:00	0.97350	0.97350	0.97328	0.97343	5	0	42
2022.09.29	00:16:00	0.97343	0.97348	0.97343	0.97345	3	0	45
2022.09.29	00:17:00	0.97348	0.97348	0.97345	0.97348	3	0	41
2022.09.29	00:18:00	0.97348	0.97349	0.97345	0.97345	5	0	42
2022.09.29	00:19:00	0.97345	0.97346	0.97343	0.97343	5	0	47
2022.09.29	00:20:00	0.97343	0.97347	0.97343	0.97347	2	0	55
2022.09.29	00:21:00	0.97347	0.97347	0.97343	0.97343	3	0	47
2022.09.29	00:22:00	0.97348	0.97351	0.97343	0.97343	6	0	51
2022.09.29	00:23:00	0.97343	0.97356	0.97341	0.97341	4	0	39
2022.09.29	00:24:00	0.97341	0.97343	0.97341	0.97343	2	0	58
2022.09.29	00:25:00	0.97357	0.97357	0.97343	0.97356	4	0	42
2022.09.29	00:26:00	0.97341	0.97357	0.97341	0.97354	5	0	42
2022.09.29	00:27:00	0.97354	0.97355	0.97354	0.97355	2	0	40
2022.09.29	00:28:00	0.97356	0.97356	0.97355	0.97355	2	0	38
2022.09.29	00:29:00	0.97356	0.97357	0.97356	0.97357	2	0	37
2022.09.29	00:30:00	0.97364	0.97364	0.97358	0.97360	7	0	29
2022.09.29	00:31:00	0.97358	0.97362	0.97358	0.97362	2	0	32
2022.09.29	00:32:00	0.97365	0.97365	0.97360	0.97360	2	0	22
2022.09.29	00:33:00	0.97360	0.97364	0.97360	0.97360	6	0	32
2022.09.29	00:34:00	0.97361	0.97362	0.97361	0.97362	2	0	32
2022.09.29	00:35:00	0.97362	0.97362	0.97360	0.97360	2	0	34
2022.09.29	00:36:00	0.97360	0.97360	0.97360	0.97360	1	0	46
2022.09.29	00:37:00	0.97360	0.97360	0.97360	0.97360	1	0	46
2022.09.29	00:38:00	0.97357	0.97365	0.97356	0.97365	5	0	29
2022.09.29	00:39:00	0.97365	0.97365	0.97359	0.97359	4	0	42
2022.09.29	00:40:00	0.97362	0.97362	0.97359	0.97359	3	0	34
2022.09.29	00:41:00	0.97362	0.97362	0.97359	0.97359	4	0	30
2022.09.29	00:42:00	0.97362	0.97362	0.97359	0.97359	2	0	36
2022.09.29	00:43:00	0.97362	0.97362	0.97357	0.97359	3	0	36
